fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,good_quality,total_acidity,acidity_ratio,free_to_total_sulfur,alcohol_level_medium,alcohol_level_high
6.1,0.34,0.25,1.8,0.084,4.0,28.0,0.99464,3.36,0.44,10.1,0,6.4399999999999995,17.941176470588232,0.14285714285714285,True,False
7.3,0.43,0.24,2.5,0.078,27.0,67.0,0.99648,3.6,0.59,11.1,0,7.7299999999999995,16.97674418604651,0.40298507462686567,False,True
7.4,0.64,0.17,5.4,0.168,52.0,98.0,0.99736,3.28,0.5,9.5,0,8.040000000000001,11.5625,0.5306122448979592,False,False
11.6,0.475,0.4,1.4,0.091,6.0,28.0,0.99704,3.07,0.65,10.0333333333333,0,12.075,24.42105263157895,0.21428571428571427,True,False
9.2,0.54,0.31,2.3,0.112,11.0,38.0,0.99699,3.24,0.56,10.9,0,9.739999999999998,17.037037037037035,0.2894736842105263,True,False
8.3,0.85,0.14,2.5,0.093,13.0,54.0,0.99724,3.36,0.54,10.1,0,9.15,9.764705882352942,0.24074074074074073,True,False
11.6,0.475,0.4,1.4,0.091,6.0,28.0,0.99704,3.07,0.65,10.0333333333333,0,12.075,24.42105263157895,0.21428571428571427,True,False
8.0,0.83,0.27,2.0,0.08,11.0,63.0,0.99652,3.29,0.48,9.8,0,8.83,9.63855421686747,0.1746031746031746,True,False
7.2,0.605,0.02,1.9,0.096,10.0,31.0,0.995,3.46,0.53,11.8,0,7.805,11.900826446280993,0.3225806451612903,False,True
7.8,0.5,0.09,2.2,0.115,10.0,42.0,0.9971,3.18,0.62,9.5,0,8.3,15.6,0.23809523809523808,False,False
7.3,0.74,0.08,1.7,0.094,10.0,45.0,0.99576,3.24,0.5,9.8,0,8.04,9.864864864864865,0.2222222222222222,True,False
6.9,0.54,0.3,2.2,0.088,9.0,105.0,0.99725,3.25,1.18,10.5,0,7.44,12.777777777777777,0.08571428571428572,True,False
8.0,0.77,0.32,2.1,0.079,16.0,74.0,0.99656,3.27,0.5,9.8,0,8.77,10.38961038961039,0.21621621621621623,True,False
6.6,0.61,0.0,1.6,0.069,4.0,8.0,0.99396,3.33,0.37,10.4,0,7.21,10.819672131147541,0.5,True,False
8.7,0.78,0.51,1.7,0.415,12.0,66.0,0.99623,3.0,1.17,9.2,0,9.479999999999999,11.153846153846153,0.18181818181818182,False,False
7.5,0.58,0.56,3.1,0.153,5.0,14.0,0.99476,3.21,1.03,11.6,0,8.08,12.931034482758621,0.35714285714285715,False,True
8.7,0.78,0.51,1.7,0.415,12.0,66.0,0.99623,3.0,1.17,9.2,0,9.479999999999999,11.153846153846153,0.18181818181818182,False,False
7.7,0.75,0.27,3.8,0.11,34.0,89.0,0.99664,3.24,0.45,9.3,0,8.45,10.266666666666667,0.38202247191011235,False,False
6.8,0.815,0.0,1.2,0.267,16.0,29.0,0.99471,3.32,0.51,9.8,0,7.615,8.343558282208589,0.5517241379310345,True,False
7.2,0.56,0.26,2.0,0.083,13.0,100.0,0.99586,3.26,0.52,9.9,0,7.76,12.857142857142856,0.13,True,False
8.2,0.885,0.2,1.4,0.086,7.0,31.0,0.9946,3.11,0.46,10.0,0,9.084999999999999,9.26553672316384,0.22580645161290322,True,False
5.2,0.49,0.26,2.3,0.09,23.0,74.0,0.9953,3.71,0.62,12.2,0,5.69,10.612244897959185,0.3108108108108108,False,True
7.2,0.45,0.15,2.0,0.078,10.0,28.0,0.99609,3.29,0.51,9.9,0,7.65,16.0,0.35714285714285715,True,False
7.5,0.57,0.02,2.6,0.077,11.0,35.0,0.99557,3.36,0.62,10.8,0,8.07,13.157894736842106,0.3142857142857143,True,False
7.5,0.57,0.02,2.6,0.077,11.0,35.0,0.99557,3.36,0.62,10.8,0,8.07,13.157894736842106,0.3142857142857143,True,False
6.8,0.83,0.09,1.8,0.074,4.0,25.0,0.99534,3.38,0.45,9.6,0,7.63,8.19277108433735,0.16,True,False
8.0,0.6,0.22,2.1,0.08,25.0,105.0,0.99613,3.3,0.49,9.9,0,8.6,13.333333333333334,0.23809523809523808,True,False
8.0,0.6,0.22,2.1,0.08,25.0,105.0,0.99613,3.3,0.49,9.9,0,8.6,13.333333333333334,0.23809523809523808,True,False
7.1,0.755,0.15,1.8,0.107,20.0,84.0,0.99593,3.19,0.5,9.5,0,7.8549999999999995,9.403973509933774,0.23809523809523808,False,False
8.0,0.81,0.25,3.4,0.076,34.0,85.0,0.99668,3.19,0.42,9.2,0,8.81,9.876543209876543,0.4,False,False
7.4,0.64,0.07,1.8,0.1,8.0,23.0,0.9961,3.3,0.58,9.6,0,8.040000000000001,11.5625,0.34782608695652173,True,False
7.4,0.64,0.07,1.8,0.1,8.0,23.0,0.9961,3.3,0.58,9.6,0,8.040000000000001,11.5625,0.34782608695652173,True,False
6.6,0.64,0.31,6.1,0.083,7.0,49.0,0.99718,3.35,0.68,10.3,0,7.239999999999999,10.3125,0.14285714285714285,True,False
6.7,0.48,0.02,2.2,0.08,36.0,111.0,0.99524,3.1,0.53,9.7,0,7.18,13.958333333333334,0.32432432432432434,True,False
6.0,0.49,0.0,2.3,0.068,15.0,33.0,0.99292,3.58,0.59,12.5,0,6.49,12.244897959183673,0.45454545454545453,False,True
8.0,0.64,0.22,2.4,0.094,5.0,33.0,0.99612,3.37,0.58,11.0,0,8.64,12.5,0.15151515151515152,True,False
7.1,0.62,0.06,1.3,0.07,5.0,12.0,0.9942,3.17,0.48,9.8,0,7.72,11.451612903225806,0.4166666666666667,True,False
8.0,0.52,0.25,2.0,0.078,19.0,59.0,0.99612,3.3,0.48,10.2,0,8.52,15.384615384615383,0.3220338983050847,True,False
6.4,0.57,0.14,3.9,0.07,27.0,73.0,0.99669,3.32,0.48,9.2,0,6.970000000000001,11.228070175438598,0.3698630136986301,False,False
8.6,0.685,0.1,1.6,0.092,3.0,12.0,0.99745,3.31,0.65,9.55,0,9.285,12.554744525547443,0.25,True,False
8.7,0.675,0.1,1.6,0.09,4.0,11.0,0.99745,3.31,0.65,9.55,0,9.375,12.888888888888888,0.36363636363636365,True,False
7.3,0.59,0.26,2.0,0.08,17.0,104.0,0.99584,3.28,0.52,9.9,0,7.89,12.372881355932204,0.16346153846153846,True,False
7.0,0.6,0.12,2.2,0.083,13.0,28.0,0.9966,3.52,0.62,10.2,1,7.6,11.666666666666668,0.4642857142857143,True,False
7.2,0.67,0.0,2.2,0.068,10.0,24.0,0.9956,3.42,0.72,11.1,0,7.87,10.746268656716417,0.4166666666666667,False,True
7.9,0.69,0.21,2.1,0.08,33.0,141.0,0.9962,3.25,0.51,9.9,0,8.59,11.449275362318842,0.23404255319148937,True,False
7.9,0.69,0.21,2.1,0.08,33.0,141.0,0.9962,3.25,0.51,9.9,0,8.59,11.449275362318842,0.23404255319148937,True,False
7.6,0.3,0.42,2.0,0.052,6.0,24.0,0.9963,3.44,0.82,11.9,0,7.8999999999999995,25.333333333333332,0.25,False,True
7.2,0.33,0.33,1.7,0.061,3.0,13.0,0.996,3.23,1.1,10.0,1,7.53,21.818181818181817,0.23076923076923078,True,False
8.0,0.5,0.39,2.6,0.082,12.0,46.0,0.9985,3.43,0.62,10.7,0,8.5,16.0,0.2608695652173913,True,False
7.7,0.28,0.3,2.0,0.062,18.0,34.0,0.9952,3.28,0.9,11.3,1,7.98,27.499999999999996,0.5294117647058824,False,True
8.2,0.24,0.34,5.1,0.062,8.0,22.0,0.9974,3.22,0.94,10.9,0,8.44,34.166666666666664,0.36363636363636365,True,False
6.0,0.51,0.0,2.1,0.064,40.0,54.0,0.995,3.54,0.93,10.7,0,6.51,11.76470588235294,0.7407407407407407,True,False
8.1,0.29,0.36,2.2,0.048,35.0,53.0,0.995,3.27,1.01,12.4,1,8.389999999999999,27.931034482758623,0.660377358490566,False,True
6.0,0.51,0.0,2.1,0.064,40.0,54.0,0.995,3.54,0.93,10.7,0,6.51,11.76470588235294,0.7407407407407407,True,False
6.6,0.96,0.0,1.8,0.082,5.0,16.0,0.9936,3.5,0.44,11.9,0,7.56,6.875,0.3125,False,True
6.4,0.47,0.4,2.4,0.071,8.0,19.0,0.9963,3.56,0.73,10.6,0,6.87,13.617021276595747,0.42105263157894735,True,False
8.2,0.24,0.34,5.1,0.062,8.0,22.0,0.9974,3.22,0.94,10.9,0,8.44,34.166666666666664,0.36363636363636365,True,False
9.9,0.57,0.25,2.0,0.104,12.0,89.0,0.9963,3.04,0.9,10.1,0,10.47,17.368421052631582,0.1348314606741573,True,False
10.0,0.32,0.59,2.2,0.077,3.0,15.0,0.9994,3.2,0.78,9.6,0,10.32,31.25,0.2,True,False
6.2,0.58,0.0,1.6,0.065,8.0,18.0,0.9966,3.56,0.84,9.4,0,6.78,10.689655172413794,0.4444444444444444,False,False
10.0,0.32,0.59,2.2,0.077,3.0,15.0,0.9994,3.2,0.78,9.6,0,10.32,31.25,0.2,True,False
7.3,0.34,0.33,2.5,0.064,21.0,37.0,0.9952,3.35,0.77,12.1,1,7.64,21.470588235294116,0.5675675675675675,False,True
7.8,0.53,0.01,1.6,0.077,3.0,19.0,0.995,3.16,0.46,9.8,0,8.33,14.716981132075471,0.15789473684210525,True,False
7.7,0.64,0.21,2.2,0.077,32.0,133.0,0.9956,3.27,0.45,9.9,0,8.34,12.03125,0.24060150375939848,True,False
7.8,0.53,0.01,1.6,0.077,3.0,19.0,0.995,3.16,0.46,9.8,0,8.33,14.716981132075471,0.15789473684210525,True,False
7.5,0.4,0.18,1.6,0.079,24.0,58.0,0.9965,3.34,0.58,9.4,0,7.9,18.75,0.41379310344827586,False,False
7.0,0.54,0.0,2.1,0.079,39.0,55.0,0.9956,3.39,0.84,11.4,0,7.54,12.962962962962962,0.7090909090909091,False,True
6.4,0.53,0.09,3.9,0.123,14.0,31.0,0.9968,3.5,0.67,11.0,0,6.930000000000001,12.075471698113208,0.45161290322580644,True,False
8.3,0.26,0.37,1.4,0.076,8.0,23.0,0.9974,3.26,0.7,9.6,0,8.56,31.923076923076923,0.34782608695652173,True,False
8.3,0.26,0.37,1.4,0.076,8.0,23.0,0.9974,3.26,0.7,9.6,0,8.56,31.923076923076923,0.34782608695652173,True,False
7.7,0.23,0.37,1.8,0.046,23.0,60.0,0.9971,3.41,0.71,12.1,0,7.930000000000001,33.47826086956522,0.38333333333333336,False,True
7.6,0.41,0.33,2.5,0.078,6.0,23.0,0.9957,3.3,0.58,11.2,0,8.01,18.536585365853657,0.2608695652173913,False,True
7.8,0.64,0.0,1.9,0.072,27.0,55.0,0.9962,3.31,0.63,11.0,0,8.44,12.1875,0.4909090909090909,True,False
7.9,0.18,0.4,2.2,0.049,38.0,67.0,0.996,3.33,0.93,11.3,0,8.08,43.88888888888889,0.5671641791044776,False,True
7.4,0.41,0.24,1.8,0.066,18.0,47.0,0.9956,3.37,0.62,10.4,0,7.8100000000000005,18.04878048780488,0.3829787234042553,True,False
7.6,0.43,0.31,2.1,0.069,13.0,74.0,0.9958,3.26,0.54,9.9,0,8.03,17.674418604651162,0.17567567567567569,True,False
5.9,0.44,0.0,1.6,0.042,3.0,11.0,0.9944,3.48,0.85,11.7,0,6.340000000000001,13.40909090909091,0.2727272727272727,False,True
6.1,0.4,0.16,1.8,0.069,11.0,25.0,0.9955,3.42,0.74,10.1,1,6.5,15.249999999999998,0.44,True,False
10.2,0.54,0.37,15.4,0.214,55.0,95.0,1.00369,3.18,0.77,9.0,0,10.739999999999998,18.888888888888886,0.5789473684210527,False,False
10.2,0.54,0.37,15.4,0.214,55.0,95.0,1.00369,3.18,0.77,9.0,0,10.739999999999998,18.888888888888886,0.5789473684210527,False,False
10.0,0.38,0.38,1.6,0.169,27.0,90.0,0.99914,3.15,0.65,8.5,0,10.38,26.31578947368421,0.3,False,False
6.8,0.915,0.29,4.8,0.07,15.0,39.0,0.99577,3.53,0.54,11.1,0,7.715,7.431693989071038,0.38461538461538464,False,True
7.0,0.59,0.0,1.7,0.052,3.0,8.0,0.996,3.41,0.47,10.3,0,7.59,11.864406779661017,0.375,True,False
7.3,0.67,0.02,2.2,0.072,31.0,92.0,0.99566,3.32,0.68,11.0666666666667,0,7.97,10.895522388059701,0.33695652173913043,False,True
7.2,0.37,0.32,2.0,0.062,15.0,28.0,0.9947,3.23,0.73,11.3,1,7.57,19.45945945945946,0.5357142857142857,False,True
7.4,0.785,0.19,5.2,0.094,19.0,98.0,0.99713,3.16,0.52,9.56666666666667,0,8.185,9.426751592356688,0.19387755102040816,True,False
6.9,0.63,0.02,1.9,0.078,18.0,30.0,0.99712,3.4,0.75,9.8,0,7.53,10.952380952380953,0.6,True,False
6.9,0.58,0.2,1.75,0.058,8.0,22.0,0.99322,3.38,0.49,11.7,0,7.48,11.896551724137932,0.36363636363636365,False,True
7.3,0.67,0.02,2.2,0.072,31.0,92.0,0.99566,3.32,0.68,11.1,0,7.97,10.895522388059701,0.33695652173913043,False,True
7.4,0.785,0.19,5.2,0.094,19.0,98.0,0.99713,3.16,0.52,9.6,0,8.185,9.426751592356688,0.19387755102040816,True,False
6.9,0.63,0.02,1.9,0.078,18.0,30.0,0.99712,3.4,0.75,9.8,0,7.53,10.952380952380953,0.6,True,False
6.8,0.67,0.0,1.9,0.08,22.0,39.0,0.99701,3.4,0.74,9.7,0,7.47,10.149253731343283,0.5641025641025641,True,False
6.9,0.58,0.01,1.9,0.08,40.0,54.0,0.99683,3.4,0.73,9.7,0,7.48,11.896551724137932,0.7407407407407407,True,False
7.2,0.38,0.31,2.0,0.056,15.0,29.0,0.99472,3.23,0.76,11.3,1,7.58,18.94736842105263,0.5172413793103449,False,True
7.2,0.37,0.32,2.0,0.062,15.0,28.0,0.9947,3.23,0.73,11.3,1,7.57,19.45945945945946,0.5357142857142857,False,True
7.8,0.32,0.44,2.7,0.104,8.0,17.0,0.99732,3.33,0.78,11.0,1,8.12,24.375,0.47058823529411764,True,False
6.6,0.58,0.02,2.0,0.062,37.0,53.0,0.99374,3.35,0.76,11.6,1,7.18,11.379310344827587,0.6981132075471698,False,True
7.6,0.49,0.33,1.9,0.074,27.0,85.0,0.99706,3.41,0.58,9.0,0,8.09,15.510204081632653,0.3176470588235294,False,False
11.7,0.45,0.63,2.2,0.073,7.0,23.0,0.99974,3.21,0.69,10.9,0,12.149999999999999,25.999999999999996,0.30434782608695654,True,False
6.5,0.9,0.0,1.6,0.052,9.0,17.0,0.99467,3.5,0.63,10.9,0,7.4,7.222222222222222,0.5294117647058824,True,False
6.0,0.54,0.06,1.8,0.05,38.0,89.0,0.99236,3.3,0.5,10.55,0,6.54,11.11111111111111,0.42696629213483145,True,False
7.6,0.49,0.33,1.9,0.074,27.0,85.0,0.99706,3.41,0.58,9.0,0,8.09,15.510204081632653,0.3176470588235294,False,False
8.4,0.29,0.4,1.7,0.067,8.0,20.0,0.99603,3.39,0.6,10.5,0,8.69,28.965517241379313,0.4,True,False
7.9,0.2,0.35,1.7,0.054,7.0,15.0,0.99458,3.32,0.8,11.9,1,8.1,39.5,0.4666666666666667,False,True
6.4,0.42,0.09,2.3,0.054,34.0,64.0,0.99724,3.41,0.68,10.4,0,6.82,15.238095238095239,0.53125,True,False
6.2,0.785,0.0,2.1,0.06,6.0,13.0,0.99664,3.59,0.61,10.0,0,6.985,7.898089171974522,0.46153846153846156,True,False
6.8,0.64,0.03,2.3,0.075,14.0,31.0,0.99545,3.36,0.58,10.4,0,7.4399999999999995,10.625,0.45161290322580644,True,False
6.9,0.63,0.01,2.4,0.076,14.0,39.0,0.99522,3.34,0.53,10.8,0,7.53,10.952380952380953,0.358974358974359,True,False
6.8,0.59,0.1,1.7,0.063,34.0,53.0,0.9958,3.41,0.67,9.7,0,7.39,11.525423728813559,0.6415094339622641,True,False
6.8,0.59,0.1,1.7,0.063,34.0,53.0,0.9958,3.41,0.67,9.7,0,7.39,11.525423728813559,0.6415094339622641,True,False
7.3,0.48,0.32,2.1,0.062,31.0,54.0,0.99728,3.3,0.65,10.0,1,7.779999999999999,15.208333333333334,0.5740740740740741,True,False
6.7,1.04,0.08,2.3,0.067,19.0,32.0,0.99648,3.52,0.57,11.0,0,7.74,6.4423076923076925,0.59375,True,False
7.3,0.48,0.32,2.1,0.062,31.0,54.0,0.99728,3.3,0.65,10.0,1,7.779999999999999,15.208333333333334,0.5740740740740741,True,False
7.3,0.98,0.05,2.1,0.061,20.0,49.0,0.99705,3.31,0.55,9.7,0,8.28,7.448979591836735,0.40816326530612246,True,False
10.0,0.69,0.11,1.4,0.084,8.0,24.0,0.99578,2.88,0.47,9.7,0,10.69,14.492753623188406,0.3333333333333333,True,False
6.7,0.7,0.08,3.75,0.067,8.0,16.0,0.99334,3.43,0.52,12.6,0,7.4,9.571428571428573,0.5,False,True
7.6,0.35,0.6,2.6,0.073,23.0,44.0,0.99656,3.38,0.79,11.1,0,7.949999999999999,21.714285714285715,0.5227272727272727,False,True
6.1,0.6,0.08,1.8,0.071,14.0,45.0,0.99336,3.38,0.54,11.0,0,6.699999999999999,10.166666666666666,0.3111111111111111,True,False
9.9,0.5,0.5,13.8,0.205,48.0,82.0,1.00242,3.16,0.75,8.8,0,10.4,19.8,0.5853658536585366,False,False
5.3,0.47,0.11,2.2,0.048,16.0,89.0,0.99182,3.54,0.88,13.5666666666667,1,5.77,11.27659574468085,0.1797752808988764,False,True
9.9,0.5,0.5,13.8,0.205,48.0,82.0,1.00242,3.16,0.75,8.8,0,10.4,19.8,0.5853658536585366,False,False
5.3,0.47,0.11,2.2,0.048,16.0,89.0,0.99182,3.54,0.88,13.6,1,5.77,11.27659574468085,0.1797752808988764,False,True
7.1,0.875,0.05,5.7,0.082,3.0,14.0,0.99808,3.4,0.52,10.2,0,7.975,8.114285714285714,0.21428571428571427,True,False
8.2,0.28,0.6,3.0,0.104,10.0,22.0,0.99828,3.39,0.68,10.6,0,8.479999999999999,29.28571428571428,0.45454545454545453,True,False
5.6,0.62,0.03,1.5,0.08,6.0,13.0,0.99498,3.66,0.62,10.1,0,6.22,9.032258064516128,0.46153846153846156,True,False
8.2,0.28,0.6,3.0,0.104,10.0,22.0,0.99828,3.39,0.68,10.6,0,8.479999999999999,29.28571428571428,0.45454545454545453,True,False
7.2,0.58,0.54,2.1,0.114,3.0,9.0,0.99719,3.33,0.57,10.3,0,7.78,12.413793103448278,0.3333333333333333,True,False
8.1,0.33,0.44,1.5,0.042,6.0,12.0,0.99542,3.35,0.61,10.7,0,8.43,24.545454545454543,0.5,True,False
6.8,0.91,0.06,2.0,0.06,4.0,11.0,0.99592,3.53,0.64,10.9,0,7.71,7.472527472527472,0.36363636363636365,True,False
7.0,0.655,0.16,2.1,0.074,8.0,25.0,0.99606,3.37,0.55,9.7,0,7.655,10.687022900763358,0.32,True,False
6.8,0.68,0.21,2.1,0.07,9.0,23.0,0.99546,3.38,0.6,10.3,0,7.4799999999999995,9.999999999999998,0.391304347826087,True,False
6.0,0.64,0.05,1.9,0.066,9.0,17.0,0.99496,3.52,0.78,10.6,0,6.64,9.375,0.5294117647058824,True,False
5.6,0.54,0.04,1.7,0.049,5.0,13.0,0.9942,3.72,0.58,11.4,0,6.14,10.370370370370368,0.38461538461538464,False,True
6.2,0.57,0.1,2.1,0.048,4.0,11.0,0.99448,3.44,0.76,10.8,0,6.7700000000000005,10.877192982456142,0.36363636363636365,True,False
7.1,0.22,0.49,1.8,0.039,8.0,18.0,0.99344,3.39,0.56,12.4,0,7.319999999999999,32.27272727272727,0.4444444444444444,False,True
5.6,0.54,0.04,1.7,0.049,5.0,13.0,0.9942,3.72,0.58,11.4,0,6.14,10.370370370370368,0.38461538461538464,False,True
6.2,0.65,0.06,1.6,0.05,6.0,18.0,0.99348,3.57,0.54,11.95,0,6.8500000000000005,9.538461538461538,0.3333333333333333,False,True
7.7,0.54,0.26,1.9,0.089,23.0,147.0,0.99636,3.26,0.59,9.7,0,8.24,14.25925925925926,0.1564625850340136,True,False
6.4,0.31,0.09,1.4,0.066,15.0,28.0,0.99459,3.42,0.7,10.0,1,6.71,20.645161290322584,0.5357142857142857,True,False
7.0,0.43,0.02,1.9,0.08,15.0,28.0,0.99492,3.35,0.81,10.6,0,7.43,16.27906976744186,0.5357142857142857,True,False
7.7,0.54,0.26,1.9,0.089,23.0,147.0,0.99636,3.26,0.59,9.7,0,8.24,14.25925925925926,0.1564625850340136,True,False
6.9,0.74,0.03,2.3,0.054,7.0,16.0,0.99508,3.45,0.63,11.5,0,7.640000000000001,9.324324324324325,0.4375,False,True
6.6,0.895,0.04,2.3,0.068,7.0,13.0,0.99582,3.53,0.58,10.8,0,7.494999999999999,7.374301675977653,0.5384615384615384,True,False
6.9,0.74,0.03,2.3,0.054,7.0,16.0,0.99508,3.45,0.63,11.5,0,7.640000000000001,9.324324324324325,0.4375,False,True
7.5,0.725,0.04,1.5,0.076,8.0,15.0,0.99508,3.26,0.53,9.6,0,8.225,10.344827586206897,0.5333333333333333,True,False
7.8,0.82,0.29,4.3,0.083,21.0,64.0,0.99642,3.16,0.53,9.4,0,8.62,9.512195121951219,0.328125,False,False
7.3,0.585,0.18,2.4,0.078,15.0,60.0,0.99638,3.31,0.54,9.8,0,7.885,12.478632478632479,0.25,True,False
6.2,0.44,0.39,2.5,0.077,6.0,14.0,0.99555,3.51,0.69,11.0,0,6.640000000000001,14.090909090909092,0.42857142857142855,True,False
7.5,0.38,0.57,2.3,0.106,5.0,12.0,0.99605,3.36,0.55,11.4,0,7.88,19.736842105263158,0.4166666666666667,False,True
6.7,0.76,0.02,1.8,0.078,6.0,12.0,0.996,3.55,0.63,9.95,0,7.46,8.81578947368421,0.5,True,False
6.8,0.81,0.05,2.0,0.07,6.0,14.0,0.99562,3.51,0.66,10.8,0,7.609999999999999,8.395061728395062,0.42857142857142855,True,False
7.5,0.38,0.57,2.3,0.106,5.0,12.0,0.99605,3.36,0.55,11.4,0,7.88,19.736842105263158,0.4166666666666667,False,True
7.1,0.27,0.6,2.1,0.074,17.0,25.0,0.99814,3.38,0.72,10.6,0,7.369999999999999,26.296296296296294,0.68,True,False
7.9,0.18,0.4,1.8,0.062,7.0,20.0,0.9941,3.28,0.7,11.1,0,8.08,43.88888888888889,0.35,False,True
6.4,0.36,0.21,2.2,0.047,26.0,48.0,0.99661,3.47,0.77,9.7,0,6.760000000000001,17.77777777777778,0.5416666666666666,True,False
7.1,0.69,0.04,2.1,0.068,19.0,27.0,0.99712,3.44,0.67,9.8,0,7.789999999999999,10.289855072463768,0.7037037037037037,True,False
6.4,0.79,0.04,2.2,0.061,11.0,17.0,0.99588,3.53,0.65,10.4,0,7.19,8.10126582278481,0.6470588235294118,True,False
6.4,0.56,0.15,1.8,0.078,17.0,65.0,0.99294,3.33,0.6,10.5,0,6.960000000000001,11.428571428571429,0.26153846153846155,True,False
6.9,0.84,0.21,4.1,0.074,16.0,65.0,0.99842,3.53,0.72,9.23333333333333,0,7.74,8.214285714285715,0.24615384615384617,False,False
6.9,0.84,0.21,4.1,0.074,16.0,65.0,0.99842,3.53,0.72,9.25,0,7.74,8.214285714285715,0.24615384615384617,False,False
6.1,0.32,0.25,2.3,0.071,23.0,58.0,0.99633,3.42,0.97,10.6,0,6.42,19.0625,0.39655172413793105,True,False
6.5,0.53,0.06,2.0,0.063,29.0,44.0,0.99489,3.38,0.83,10.3,0,7.03,12.264150943396226,0.6590909090909091,True,False
7.4,0.47,0.46,2.2,0.114,7.0,20.0,0.99647,3.32,0.63,10.5,0,7.87,15.744680851063832,0.35,True,False
6.6,0.7,0.08,2.6,0.106,14.0,27.0,0.99665,3.44,0.58,10.2,0,7.3,9.428571428571429,0.5185185185185185,True,False
6.5,0.53,0.06,2.0,0.063,29.0,44.0,0.99489,3.38,0.83,10.3,0,7.03,12.264150943396226,0.6590909090909091,True,False
6.9,0.48,0.2,1.9,0.082,9.0,23.0,0.99585,3.39,0.43,9.05,0,7.380000000000001,14.375000000000002,0.391304347826087,False,False
6.1,0.32,0.25,2.3,0.071,23.0,58.0,0.99633,3.42,0.97,10.6,0,6.42,19.0625,0.39655172413793105,True,False
6.8,0.48,0.25,2.0,0.076,29.0,61.0,0.9953,3.34,0.6,10.4,0,7.279999999999999,14.166666666666666,0.47540983606557374,True,False
6.0,0.42,0.19,2.0,0.075,22.0,47.0,0.99522,3.39,0.78,10.0,0,6.42,14.285714285714286,0.46808510638297873,True,False
6.7,0.48,0.08,2.1,0.064,18.0,34.0,0.99552,3.33,0.64,9.7,0,7.18,13.958333333333334,0.5294117647058824,True,False
6.8,0.47,0.08,2.2,0.064,18.0,38.0,0.99553,3.3,0.65,9.6,0,7.27,14.46808510638298,0.47368421052631576,True,False
7.1,0.53,0.07,1.7,0.071,15.0,24.0,0.9951,3.29,0.66,10.8,0,7.63,13.396226415094338,0.625,True,False
7.9,0.29,0.49,2.2,0.096,21.0,59.0,0.99714,3.31,0.67,10.1,0,8.19,27.24137931034483,0.3559322033898305,True,False
7.1,0.69,0.08,2.1,0.063,42.0,52.0,0.99608,3.42,0.6,10.2,0,7.789999999999999,10.289855072463768,0.8076923076923077,True,False
6.6,0.44,0.09,2.2,0.063,9.0,18.0,0.99444,3.42,0.69,11.3,0,7.04,15.0,0.5,False,True
6.1,0.705,0.1,2.8,0.081,13.0,28.0,0.99631,3.6,0.66,10.2,0,6.805,8.652482269503546,0.4642857142857143,True,False
7.2,0.53,0.13,2.0,0.058,18.0,22.0,0.99573,3.21,0.68,9.9,0,7.73,13.584905660377359,0.8181818181818182,True,False
8.0,0.39,0.3,1.9,0.074,32.0,84.0,0.99717,3.39,0.61,9.0,0,8.39,20.51282051282051,0.38095238095238093,False,False
6.6,0.56,0.14,2.4,0.064,13.0,29.0,0.99397,3.42,0.62,11.7,1,7.16,11.785714285714285,0.4482758620689655,False,True
7.0,0.55,0.13,2.2,0.075,15.0,35.0,0.9959,3.36,0.59,9.7,0,7.55,12.727272727272727,0.42857142857142855,True,False
6.1,0.53,0.08,1.9,0.077,24.0,45.0,0.99528,3.6,0.68,10.3,0,6.63,11.509433962264149,0.5333333333333333,True,False
5.4,0.58,0.08,1.9,0.059,20.0,31.0,0.99484,3.5,0.64,10.2,0,5.98,9.310344827586208,0.6451612903225806,True,False
6.2,0.64,0.09,2.5,0.081,15.0,26.0,0.99538,3.57,0.63,12.0,0,6.84,9.6875,0.5769230769230769,False,True
7.2,0.39,0.32,1.8,0.065,34.0,60.0,0.99714,3.46,0.78,9.9,0,7.59,18.46153846153846,0.5666666666666667,True,False
6.2,0.52,0.08,4.4,0.071,11.0,32.0,0.99646,3.56,0.63,11.6,0,6.720000000000001,11.923076923076923,0.34375,False,True
7.4,0.25,0.29,2.2,0.054,19.0,49.0,0.99666,3.4,0.76,10.9,1,7.65,29.6,0.3877551020408163,True,False
6.7,0.855,0.02,1.9,0.064,29.0,38.0,0.99472,3.3,0.56,10.75,0,7.555,7.836257309941521,0.7631578947368421,True,False
11.1,0.44,0.42,2.2,0.064,14.0,19.0,0.99758,3.25,0.57,10.4,0,11.54,25.227272727272727,0.7368421052631579,True,False
8.4,0.37,0.43,2.3,0.063,12.0,19.0,0.9955,3.17,0.81,11.2,1,8.77,22.702702702702705,0.631578947368421,False,True
6.5,0.63,0.33,1.8,0.059,16.0,28.0,0.99531,3.36,0.64,10.1,0,7.13,10.317460317460318,0.5714285714285714,True,False
7.0,0.57,0.02,2.0,0.072,17.0,26.0,0.99575,3.36,0.61,10.2,0,7.57,12.280701754385966,0.6538461538461539,True,False
6.3,0.6,0.1,1.6,0.048,12.0,26.0,0.99306,3.55,0.51,12.1,0,6.8999999999999995,10.5,0.46153846153846156,False,True
11.2,0.4,0.5,2.0,0.099,19.0,50.0,0.99783,3.1,0.58,10.4,0,11.6,27.999999999999996,0.38,True,False
