videostatsid,ytvideoid,views,comments,likes,dislikes,timestamp
751574,iHU9FykWuPo,4177036,5174,60145,5975,2019-09-25 16:00:56
129863,8J8d8Yt0hos,725863,2811,6346,1132,2019-04-28 22:45:47
577133,Xs7xcpDMPRU,805702,259,35024,907,2019-08-05 02:00:05
177190,1RTSOfP5-yU,1039570,2706,6202,713,2019-05-11 20:00:42
279129,-YRkw4jD9q0,2771426,9433,116289,2950,2019-06-02 07:30:17
1279882,xOjy0tL5EuA,1646534,5139,124655,1381,2020-02-19 14:00:06
562223,8SqWWcAH7iI,304008,2057,33135,1045,2019-08-01 23:00:14
1008768,hqDNfBitKiI,261544,14596,31260,2605,2019-12-23 11:00:22
1110421,Eb9iC9VCB4M,144182,618,8242,75,2020-01-14 01:30:22
747558,7jD5Gkh4K34,4194844,14517,133541,7538,2019-09-24 20:00:14
1028065,fC7RI7RKGyI,280624,748,5941,99,2019-12-27 13:30:15
1380206,PWdeWSWnBRw,526055,3737,30301,340,2020-03-11 22:30:23
122734,t5QBseLBxIY,646947,4262,42986,363,2019-04-28 04:45:52
86832,tXiEV-jweeg,1961521,220,4974,503,2019-04-24 10:15:53
1111317,wcUh2sG7SW0,716994,267,22076,487,2020-01-14 06:00:41
997534,OgFcz6klaeg,2484826,9498,94053,9100,2019-12-21 02:00:56
1245010,HpRQx020GDE,381999,1668,19315,380,2020-02-12 02:00:13
1414080,KuZiaMl7aMw,1224874,2155,14420,1777,2020-03-19 01:00:22
86065,dwV04XuiWq4,7229011,15551,285415,5856,2019-04-24 08:30:04
1516045,CJCE4s1w1DI,184797,603,8949,296,2020-04-09 16:30:44
235435,usFtov8rI0g,1434518,1698,19163,753,2019-05-24 02:00:40
1063112,kx7P_ENnDPE,4900617,10508,214566,10461,2020-01-04 00:00:56
303170,0dAXyrDDQ58,8059013,12152,333230,6095,2019-06-07 14:00:18
587157,u-XGpFRgrJ8,2231758,10080,102708,4334,2019-08-07 04:00:53
362863,vRkIioKdg-E,842160,4228,67959,466,2019-06-20 07:30:10
585702,RNdizyob6is,7205695,1866,26035,15030,2019-08-06 21:00:13
122084,NJ5uQ0F3yNg,1033803,3218,24501,534,2019-04-28 03:15:22
185897,ZI0KYUNtMSI,2093188,8797,87558,2484,2019-05-13 16:00:44
955057,P-mvrVgJw-M,220319,1065,2551,324,2019-12-12 03:30:49
304628,o70FKH6n8LE,948551,4580,87349,1072,2019-06-07 21:30:05
405097,QXuT7ZsrqRA,1622141,12739,65269,2336,2019-06-29 21:00:23
255927,TuzFU2ptnxQ,366300,873,2156,248,2019-05-28 08:30:39
1501173,hhj7mx1wfGM,28405391,2192,10587,2965,2020-04-06 13:31:02
202464,NYhpE2ECzXg,805270,1373,16610,410,2019-05-17 04:00:43
396046,NIZPrB7V01E,1739905,6059,51520,2013,2019-06-27 22:00:48
88705,3Hv5UfZPMpA,2537447,1417,20200,890,2019-04-24 15:00:56
1152964,622lxnATWOM,357248,3267,38722,271,2020-01-23 14:00:27
267291,Vvu16_x8vKE,814294,4767,21390,847,2019-05-30 19:30:15
35787,1M-cQ8DbqFA,4293243,24025,130550,13981,2019-04-18 23:30:23
168726,3WHm6tfvKlk,2134432,10229,230082,1878,2019-05-10 01:30:16
248957,f428glyXdY4,1619805,3199,49177,746,2019-05-26 21:30:55
97984,QWbYaTxjDj4,355098,4551,13119,1392,2019-04-25 14:45:28
1144711,plZRcVtIIXI,608463,1322,13297,459,2020-01-21 18:30:50
964779,0tUqIHwHDEc,5853174,17661,189754,15230,2019-12-14 05:30:06
617826,-BjZmE2gtdo,4685181,36705,598064,14558,2019-08-23 05:30:11
809445,04uuAiw60Ls,919246,2988,27333,1274,2019-11-04 08:30:19
1013689,8QB6nIFknG8,458893,1211,10110,523,2019-12-24 12:00:35
1152107,I7YEFrD91Ek,3950199,27185,381709,6189,2020-01-23 09:30:24
251114,b1dFSWLJ9wY,5070254,20442,433246,4641,2019-05-27 08:30:26
1064473,2ks1U-8bojU,2239673,3387,27579,1414,2020-01-04 07:00:56
1428243,4qm_6TXnWhM,1004419,3484,10890,1210,2020-03-22 02:30:46
1270904,cJyW5e-m3lM,212715,993,10625,220,2020-02-17 15:00:23
1062708,5-QejUTDCWw,1304150,2788,40387,1000,2020-01-03 22:00:54
1055580,v7MYOpFONCU,852039,5080,42372,1069,2020-01-02 10:00:41
77653,a74f2EKK72E,968771,5180,82956,430,2019-04-23 10:45:59
1465661,XD7U-6EP4Qw,476244,6680,40785,445,2020-03-30 00:00:40
1394227,fFAteIp0UjA,303480,285,2078,121,2020-03-14 20:30:38
1064842,1sPOjQ0p1kE,480843,596,23174,575,2020-01-04 09:00:42
597237,5azNksEm1zs,510700,1845,3496,1526,2019-08-18 21:30:40
277022,UJ0x-MW1EdM,720660,4219,64190,1592,2019-06-01 20:30:48
974674,Lh1Tz3zwhFU,1315297,6861,74971,645,2019-12-16 07:30:27
572352,rbHIDVVTSNA,1262215,2803,94220,1089,2019-08-04 02:00:15
895750,Dx5Ty1FzgvU,260098,1577,26624,141,2019-11-29 15:00:45
587816,F9CrRG6j2SM,5267920,61554,612016,4714,2019-08-07 07:30:34
1126519,JF0gTt4OSGU,1329314,3958,39457,3625,2020-01-17 22:30:36
1159391,zatA90699qs,748439,7412,79997,558,2020-01-24 23:00:54
714737,z6WQymHjuu0,1304350,2492,34957,1494,2019-09-17 19:00:51
1074322,7KI3-lN3tIY,705316,8999,8401,48580,2020-01-06 09:30:21
216201,CnQTN_-mW7U,1084773,5699,57404,1452,2019-05-20 01:30:36
1252481,o0GBO9Wq3IM,1403919,3925,11612,25716,2020-02-13 16:00:53
422310,8TXk9lOOtQM,631773,2660,24533,243,2019-07-03 13:30:48
641920,fKFQs1jo_6s,583171,751,4141,170,2019-08-28 07:00:53
1288188,bxzy7Igiu6U,2329313,6838,137892,2373,2020-02-21 09:00:10
1241018,OixS0oZp9RY,944488,1390,16347,704,2020-02-11 05:00:55
192188,fDn6YBFAOgM,1623146,5737,30818,1144,2019-05-15 00:00:25
18575,CikXQvz57ZU,705001,1079,12784,416,2019-04-17 03:45:54
292823,SsobD5yTpy0,2515952,2831,81280,1944,2019-06-05 08:30:05
1205891,fYDI0mlvbgw,422965,1114,3321,700,2020-02-03 18:30:16
915845,nOrB7omcUIk,488251,3741,35451,280,2019-12-03 21:30:19
759362,uc-_KXfHcXQ,1038208,4310,38511,920,2019-09-27 07:30:10
724328,7RmFu8k9E4U,734808,1124,32240,459,2019-09-19 20:00:19
107077,IU_Cb6EJGsY,216338,519,1433,102,2019-04-26 13:45:21
462445,01ON04GCwKs,21681690,87233,662144,57695,2019-07-12 00:00:41
207701,fxxFQbznzdc,924519,11310,64247,1658,2019-05-18 06:30:38
1045446,vkhvUBPGDVE,558923,2404,31607,635,2019-12-31 06:30:10
1151133,40RsbcFRwNA,1678936,8794,167248,3653,2020-01-23 04:30:04
823910,LgzudBvmd08,2027361,5375,82227,677,2019-11-07 10:00:17
852630,X3s0hEEHwps,2354061,11452,118070,2169,2019-11-20 12:30:22
294030,lpTe7Ze-fO0,1569698,8701,61925,1147,2019-06-05 14:30:32
367938,paZaYFZbZtM,2863332,8397,86792,6509,2019-06-21 08:30:50
1203343,25Iy2DqMMQg,1767638,26478,148500,1197,2020-02-03 05:30:40
393231,VyEf4EBXe8o,6291451,11733,246524,7909,2019-06-27 08:00:14
682004,3U72oU9DGwc,406108,796,3690,193,2019-09-10 21:30:23
1243376,r1xA7B4SY6A,1924523,3051,40520,3463,2020-02-11 17:30:25
574619,YAenKn3r-q0,1389936,1232,31035,738,2019-08-04 13:00:55
3179,g7itQNVeFB4,644097,4402,21913,1684,2019-04-15 12:30:09
85314,f8VTSGLCa1M,899241,1650,22270,215,2019-04-24 06:30:22
761487,G_u9AimQl_I,558553,3358,29139,405,2019-09-27 18:00:48
426825,7DWWkU6Jerw,1158307,12162,38931,5454,2019-07-04 12:30:04
1263248,m0Dq6_HHfUA,1285622,3024,45161,551,2020-02-15 23:00:47
1037561,ggvmzWlbsi0,384682,1015,20683,291,2019-12-29 14:00:34
1523084,lGSOWwUvJiU,4608787,20967,270347,4595,2020-04-11 04:00:10
490039,uzKtZwY_xqw,1238120,9737,272328,1752,2019-07-17 19:00:32
925790,VNmRPDx9JFQ,1609181,19281,238014,22708,2019-12-06 00:30:06
758606,_sBBaNYex3E,3911579,14465,114973,1857,2019-09-27 03:30:30
1537329,dkjR_OmQypI,2511337,4029,11557,1367,2020-04-14 04:01:09
929855,F3Ir-g21Rqk,482466,1497,19717,334,2019-12-06 20:30:39
1453082,CWuG37M3OWA,1335560,15102,83159,2808,2020-03-27 08:30:28
1334263,5QZ9MLQOo-4,3114450,6914,100746,3690,2020-03-02 03:00:57
543087,q3eFXeO62oo,3082546,11447,98583,2533,2019-07-28 22:30:17
644677,mDDQ4EdInmM,620503,2846,10063,720,2019-08-28 21:00:44
360833,Nph9aVZzPoE,3784694,12534,182221,6303,2019-06-19 21:00:49
2172,W_VzAap2vl0,1213916,5948,14791,1336,2019-04-15 09:45:52
1286738,TlHS_Mja73I,2172189,24418,142151,5098,2020-02-21 01:30:13
571370,oLBTkf7jm0Q,3758870,3260,80760,1514,2019-08-03 21:00:25
401789,Bchx0mS7XOY,4518641,8432,105507,4376,2019-06-29 03:31:01
369089,ezaRPmtD0OU,960203,3787,48446,4150,2019-06-21 14:30:24
874853,uKX7mwWnygE,331089,1050,3324,264,2019-11-25 05:00:53
606406,X5mIg2Cjx_s,1701818,15686,129123,1494,2019-08-20 19:30:29
1364474,jB4FUHHMI24,1566286,4652,34708,1574,2020-03-08 14:30:08
497853,WTrBWGvhNvw,735788,2071,25217,358,2019-07-19 10:00:47
548744,1y98QWb7xEo,2363028,7281,30121,3982,2019-07-30 03:00:06
1112209,8nBFqZppIF0,8634046,23597,492335,21858,2020-01-14 10:30:57
1419848,4VoqwrEEAZM,1321501,6836,67331,800,2020-03-20 07:00:09
317150,ktJ4icdmaD8,629819,3248,25964,671,2019-06-10 12:30:17
587947,KM9pg570TIY,189055,543,1857,96,2019-08-07 08:00:52
543937,ANPWQltKrds,1013089,1580,16491,815,2019-07-29 02:30:44
1280898,Z9mqc4ou8Cc,466081,1646,25739,221,2020-02-19 19:00:25
1260638,llwws4_bWZw,250058,900,17840,410,2020-02-15 10:00:10
1457727,WVfi4Vzm2qI,2469709,5797,28695,3611,2020-03-28 08:00:08
399247,587aVQd-8No,2973087,11439,267139,1326,2019-06-28 14:30:27
442157,E-l9i8L3Cm8,500946,873,9443,168,2019-07-07 17:00:21
1096067,y34nx1wg43s,406210,1974,8626,399,2020-01-11 00:30:12
651739,Iv-5_cy0ctg,1113829,2717,27576,1253,2019-08-30 08:30:38
607807,uJVJWRwvy44,674731,7812,56332,644,2019-08-21 02:30:38
362808,PkzVvAbkYhk,1897182,4447,23527,1462,2019-06-20 07:00:33
1308706,fZiyZ2rDdv8,839512,3914,28647,1819,2020-02-25 16:30:34
918769,rPqAaS3ONXU,237740,718,7596,226,2019-12-04 12:30:24
767496,dSR7PR6fRl4,1539567,8145,87463,870,2019-09-29 01:00:04
1088760,qrc8wOryi4M,959634,4562,40051,916,2020-01-09 11:00:39
839923,wM5NHC97JBw,5419902,7410,226924,2486,2019-11-17 20:00:34
374887,kpsEAsIQu_0,535972,1599,33098,484,2019-06-22 19:30:22
669540,SIs0vftIV3k,1526047,7733,52231,2191,2019-09-03 02:00:28
980549,XZ9yVghxUz4,535998,4415,7959,1089,2019-12-17 13:00:10
687351,9xtAYY04_p0,684139,6305,55665,2231,2019-09-12 00:30:41
607017,6Jqf26jQdtA,524900,358,2203,1130,2019-08-20 22:30:39
393974,maHEmS0GPlU,4341865,43907,306490,8722,2019-06-27 11:30:45
431585,RrGmI3lS9nk,3453574,22507,267379,3432,2019-07-05 12:00:38
102455,BhTwi1hqHeQ,1271278,4895,26586,1363,2019-04-26 02:00:42
1305802,ORUpqmJYScc,481570,2148,3990,260,2020-02-25 02:00:19
171924,MCo9b60H3B8,1423464,4085,43257,834,2019-05-10 17:30:32
635656,PnBGBgtaCDU,2336629,10082,59872,6202,2019-08-26 23:30:51
907505,PdYud9re7-Q,2599527,30029,68548,3422,2019-12-02 02:31:06
262972,-84B9aPPaUY,3891723,26153,248457,11465,2019-05-29 20:00:05
1312818,2BjdB6MX-h4,1664609,1179,24718,1590,2020-02-26 13:00:57
683058,IrM2Nb4ivB0,490846,2377,18347,991,2019-09-11 03:00:09
218770,Q_dqfcvTZik,13029538,55705,1094249,35378,2019-05-20 14:30:27
1177748,Ibax7n-IsCQ,5267348,23883,138710,4731,2020-01-28 21:00:40
1022170,jbcxUlnxO08,1291609,2753,65584,1435,2019-12-26 07:30:07
1184491,4SZEDBFPpgw,367847,3159,40931,447,2020-01-30 07:00:08
1276209,M4SIYgzjCvw,208638,1019,1465,223,2020-02-18 18:30:37
560586,dHw06qFSG98,895038,3748,30437,822,2019-08-01 14:30:41
164382,25m8rQ4XjHs,389825,2337,15531,918,2019-05-09 03:30:33
201620,JF6qyIyoQmY,427810,3137,21991,229,2019-05-17 00:00:15
1424370,pfeaQdS00a4,1562444,19039,49567,6611,2020-03-21 06:30:28
416640,VJcWP_Yi8_s,574468,984,27159,677,2019-07-02 09:00:19
530469,LpeVnfzym1I,1308276,11747,95615,1844,2019-07-26 07:30:07
1008383,OSw7FFlJ7BU,1967260,4644,82366,1613,2019-12-23 09:00:28
733503,NmiA-6oA8FQ,1132727,3961,114922,2477,2019-09-21 18:30:34
797853,BjbEBvAbsXc,1596831,7694,110849,3077,2019-11-01 23:30:03
513081,FtSd844cI7U,7945232,66998,84680,207028,2019-07-22 15:00:36
18086,xgtzpEihCdU,513883,5016,14482,332,2019-04-17 02:30:37
692095,jFk-L7Wcg0g,3001967,6634,61763,1526,2019-09-13 00:30:46
15851,0jNvJU52LvU,5569974,24791,456054,2422,2019-04-16 21:00:07
1504377,zm_NmpdgWWA,1219782,2029,26295,561,2020-04-07 06:00:29
104050,wmnkAOO6Qo4,7295008,13306,268085,3278,2019-04-26 06:00:45
702824,ctztiFzupSc,364642,2648,19846,432,2019-09-15 07:00:06
216435,0tbS6YYMXh4,1324335,1703,55437,2875,2019-05-20 02:30:50
548500,wQjcp8KUaBQ,544180,1172,25251,430,2019-07-30 01:30:36
929053,_rKH2-qvL2c,733105,1258,35198,747,2019-12-06 16:30:42
258291,jUH6X2WEmeM,1131655,2697,52156,2145,2019-05-28 20:30:16
343672,ibvxfN7G6Gs,1616120,5484,94401,1018,2019-06-16 05:00:17
997437,1j3k5m1AGk4,249123,2363,6962,712,2019-12-21 01:30:55
945799,03E5Bu05aOY,748190,1636,28211,798,2019-12-10 04:31:05
1122626,wpJVTMKhRaE,1803444,2572,60605,1773,2020-01-17 03:00:34
855723,N9Pl2wViNs8,212538,1401,2409,157,2019-11-21 04:00:37
343234,78zm4BoYQM0,1077796,7858,124184,515,2019-06-16 02:30:41
1520532,ci_rYWVy5ak,265323,360,2308,94,2020-04-10 15:00:43
506408,FtSd844cI7U,6984690,59299,76080,180695,2019-07-21 05:31:51
993819,kRkd_exXi1g,1307601,13487,82090,2530,2019-12-20 07:30:26
99160,tJP-cI0cb9Y,400561,788,18991,332,2019-04-25 17:45:23
906921,8hkLdMSiRnE,848504,8298,97424,869,2019-12-02 00:00:04
981286,u5enbINp1XE,911972,2401,44685,1736,2019-12-17 16:30:36
214571,37itOvH1Hdo,399851,1110,3110,306,2019-05-19 17:30:05
1362680,LmTXmOH6M_I,1207698,6686,92848,3462,2020-03-08 05:00:58
740880,ce1lTmRtIkM,5623775,14827,276839,7618,2019-09-23 09:00:16
364182,ZTUi6Trbp4E,1941162,13213,136735,2015,2019-06-20 14:00:20
1219351,OjFUJEoq8k0,1946118,2781,56289,1043,2020-02-06 15:00:59
1304118,2k_Ia3NVwBc,480807,2422,6144,259,2020-02-24 17:30:18
755597,8mkh-nJruYQ,357042,6424,4766,1774,2019-09-26 12:30:12
325637,ZaisszHQ7yg,245706,437,7395,61,2019-06-12 08:00:33
882614,TLpLKt8lJ3A,1747234,5264,131687,1664,2019-11-26 20:30:05
473235,0_USvdbYS1g,1898442,5276,59886,1989,2019-07-14 06:30:26
1468929,bhctp3RQAkA,1032732,3227,13900,1467,2020-03-30 17:00:56
892990,TLpLKt8lJ3A,3727237,6526,180902,2658,2019-11-29 01:00:31
315333,sBji2jwBCfk,2013260,7056,82649,3452,2019-06-10 03:30:16
174296,Qaf6baEu0_w,1717469,10924,23738,1794,2019-05-11 05:32:49
2252,7TavVZMewpY,23909432,45833,491408,20713,2019-04-15 10:00:43
477713,_nS-9274pIQ,1217364,1829,11747,442,2019-07-15 05:00:42
496459,-it-OH7pxK4,659389,4777,11228,2932,2019-07-19 03:00:50
592458,xJCX2NlhdTc,313239,1860,12284,298,2019-08-08 07:00:40
536823,wTgOe2aH6IU,1846079,3380,41531,1952,2019-07-27 15:00:38
1412304,0Wp-NYHuUrs,890188,3432,5913,581,2020-03-18 16:00:08
618569,aKHJct5XxFo,838106,1764,26876,454,2019-08-23 09:00:36
51843,3UPJGFT1HuI,525880,3179,49681,363,2019-04-20 16:15:44
839306,T2RO8aw0dwE,1025615,3662,8717,821,2019-11-17 17:00:18
805441,tbsET6FX6SY,915632,3632,46888,1283,2019-11-03 12:30:19
974923,T4bgyrj2cuE,667547,3086,4927,2171,2019-12-16 08:30:58
594919,Y2nLieCOCxI,630435,1098,15592,1062,2019-08-18 10:00:24
264278,OCDmIVRRwSQ,1424945,3604,38229,3783,2019-05-30 04:30:09
799426,Ee2efyg2Ui8,90682,619,1806,42,2019-11-02 07:00:55
1344330,VI8dk7cbin8,662703,8181,10552,1628,2020-03-04 07:00:16
195384,fe-tkf4cqFU,2986326,5063,82325,1236,2019-05-15 16:00:47
94032,n5jRwdEwLOY,5162837,15521,355655,13274,2019-04-25 04:45:22
1362026,kF5r5gc1zG0,1080814,7650,22692,1373,2020-03-08 01:00:24
534354,ztMafqyXHXU,10438125,30481,415819,4794,2019-07-27 02:30:53
324335,eQdarhAnG3I,359712,3526,36534,257,2019-06-12 01:30:22
1446939,C1zBfK2dbcc,1780575,27123,83283,2408,2020-03-26 01:30:50
1016053,2pRH1nsYU4U,412226,942,3689,152,2019-12-25 00:00:39
678313,Fpsc35_2n8k,951542,2852,45438,431,2019-09-10 02:30:40
968223,3s2qAFfpJf4,286314,3080,33959,317,2019-12-14 23:00:13
1007763,yoBO5vpW5xs,381126,1027,19836,323,2019-12-23 06:00:16
709214,siiKTqLO0Cc,1831428,10852,110259,2212,2019-09-16 15:00:38
590663,LmdNq1E1Bx8,1066145,5310,57473,1595,2019-08-07 22:00:22
1380074,0FvUa3-auoo,616502,7112,98799,1037,2020-03-11 22:00:05
969099,YR7MPMZjltQ,626328,3527,33796,1332,2019-12-15 03:30:08
1482295,9O551__3ppM,869609,6661,68784,915,2020-04-02 14:00:25
747833,i9dOJPhYqSg,2100705,8276,26328,3040,2019-09-24 21:01:00
261117,zIT1RUhRIuE,1973457,4026,40376,3253,2019-05-29 10:30:28
720995,IPy5k3J0_co,798630,2654,69696,931,2019-09-19 03:00:21
626686,9qD0Bjc8cnI,2495300,3923,63548,1131,2019-08-25 02:30:24
1457603,SOiPQ60yWD0,1551866,4845,79721,3181,2020-03-28 07:00:57
205822,zlMVZI-0-oU,1915525,15352,105706,4544,2019-05-17 21:00:41
736719,n8M50DIuPuk,790172,3709,27661,449,2019-09-22 11:00:43
511651,aiyosfDUR-Y,881406,2628,5867,862,2019-07-22 08:00:10
1426955,JH398xAYpZA,1619233,3616,79376,1075,2020-03-21 20:00:22
1491109,iyFT8qXcOrM,1962231,10023,46578,2086,2020-04-04 10:30:22
1108052,Q28nTAPXmEg,1324306,4900,46226,879,2020-01-13 13:00:49
1073105,n6G8BMkNw_w,871503,3157,19204,568,2020-01-06 03:00:57
909928,wrTDJbaxhOI,2126279,4866,86207,1070,2019-12-02 15:00:42
1053037,BLbPPhCVdUo,1869510,6538,74914,4379,2020-01-01 21:00:38
1416844,aLa-ellc6po,1114389,3168,20792,2386,2020-03-19 15:00:58
1114667,tf8Yt3lu1E0,1166025,2824,31489,1054,2020-01-14 23:30:22
819011,e2kox7K4I98,574343,3822,41161,626,2019-11-06 09:00:19
651873,LlQEKB2H7z4,14916872,94290,875351,24787,2019-08-30 09:00:56
1367532,jB4FUHHMI24,2080372,5614,41251,1921,2020-03-09 06:00:20
793632,XoD6aC-hiLY,560072,4785,43486,721,2019-11-01 02:00:23
397373,tV8P6T5tTYs,1049771,7338,52008,795,2019-06-28 05:00:18
1479804,jgQCrCzKCdo,643803,6259,36418,1746,2020-04-02 01:30:12
1452879,DZsuLddC1s4,424827,1127,29082,311,2020-03-27 07:30:26
980242,FtlF-6TnMuo,1754080,5955,108118,2152,2019-12-17 11:30:08
1111600,AYnbEOG6r8k,1504321,11324,107943,1030,2020-01-14 07:30:38
577773,stE2qc9XH_Y,3838313,19488,152362,2214,2019-08-05 05:00:29
248937,qZGpmWrVSaU,5323931,35378,162439,6422,2019-05-26 21:30:44
337739,pRwN7YFTA9Q,395299,1133,3110,336,2019-06-14 22:00:30
1360891,s447qGD0AtA,830445,2050,36180,636,2020-03-07 19:00:55
446421,8wKoHX5lk8k,2460309,34720,185363,3067,2019-07-08 14:00:59
726537,cCz2w48b_Kk,567475,2338,37970,299,2019-09-20 07:00:51
420755,x07P0L8ocbA,540708,4551,46627,377,2019-07-03 06:00:08
153413,7H94DAkJeO4,299805,427,7611,326,2019-05-06 20:30:46
348424,x0VNv0hItN8,635146,2286,40396,728,2019-06-17 05:31:41
65287,SFEYFHUOEWI,2508800,5254,46772,2020,2019-04-22 03:00:21
1318814,rNf18LNrSG4,186595,3285,24212,211,2020-02-27 20:00:16
762665,oqckZAzU3GA,1094934,5879,52038,1569,2019-09-28 00:00:48
1073411,tpe3BEjVR0E,1504521,59024,83931,35271,2020-01-06 05:00:06
344007,8SlKjnEjQSU,1519436,5848,62307,2697,2019-06-16 06:30:45
566220,SfaOaRbmBdk,471496,1387,17348,429,2019-08-02 19:00:38
1057334,u1cGTK4tupQ,6480986,400,53932,4545,2020-01-02 19:00:23
986398,v76ZIy0AGHg,411751,2239,30161,910,2019-12-18 18:00:54
180512,ZPBvrQ4yyOg,1337208,2675,54582,1737,2019-05-12 13:00:19
1038479,98MWcF_Ucs0,1369251,16362,116641,1483,2019-12-29 18:30:58
558926,fVo3S7hQsNw,1235961,3226,35728,705,2019-08-01 06:00:56
115877,E3uK-EfvLH0,537196,1632,3896,311,2019-04-27 11:45:20
890035,FWQKc6idm64,2285950,6165,104240,1193,2019-11-28 10:00:29
1000250,P4qSmShgNhw,290663,451,5730,165,2019-12-21 16:00:19
965259,RMxXp6MTN5M,986987,3877,4863,6486,2019-12-14 07:30:58
1336248,pwD09TYSGeE,3238906,11032,372395,2711,2020-03-02 13:30:25
103914,BfPgTFYz1HE,625637,1923,7775,268,2019-04-26 05:45:25
397147,lxRwEPvL-mQ,3093798,27693,392947,3499,2019-06-28 04:00:03
176907,mQm4dNjb8Rs,756747,8131,35381,1600,2019-05-11 18:30:50
444391,AU8F2k8qvW8,790431,1101,8709,488,2019-07-08 04:00:42
908061,z2dXQDNZxgY,1981171,13355,170582,4317,2019-12-02 05:30:42
1007014,sdMzNTlUVbI,1137561,12553,130195,2692,2019-12-23 02:00:42
17500,nKh_yq627WM,866588,9507,64115,589,2019-04-17 01:00:44
1491098,sZf8hnH7Tbc,406952,3318,55015,144,2020-04-04 10:30:16
319306,8bjo95QKD3c,814429,978,23168,397,2019-06-11 00:00:46
509020,9Ti4wBKB4Yo,3562244,16800,189188,7108,2019-07-21 18:30:31
1402709,5mflPrZQnZY,2313670,5064,115284,954,2020-03-16 15:00:26
973924,xdvwBS8JFjo,914824,1642,33917,581,2019-12-16 03:30:56
8882,NJo8CjVpIEw,967198,2558,8352,1263,2019-04-16 03:00:44
1439708,YyEr4HP0fHs,827108,5673,34109,486,2020-03-24 13:00:43
731412,F68t7uLCuG4,312986,1017,3514,141,2019-09-21 08:00:15
1327340,u20LjWO7uKs,1885541,7272,92094,1185,2020-02-29 15:30:46
216859,y83x7MgzWOA,30255738,86012,1670005,74900,2019-05-20 05:00:11
1046417,DMXkNq93hBk,575099,2276,15577,1069,2019-12-31 11:30:06
127980,xAxNaLAR2to,11988640,50291,392493,106802,2019-04-28 18:00:36
340744,owh-CzeViuE,973624,15990,65771,620,2019-06-15 13:30:45
514014,OcUv-TzVWUc,1671439,6428,63757,1364,2019-07-22 20:00:18
1391768,U3Wsv_x2AUY,900647,2873,37919,1750,2020-03-14 08:01:02
1303805,UWwYChuG2ds,680048,4578,37364,652,2020-02-24 16:00:14
1427696,wu3nhI7nKBs,166941,0,2045,404,2020-03-22 00:00:09
1536102,KSD2d8uU6Mo,857242,7829,108669,545,2020-04-13 22:00:14
1072059,vWGlFIWb-hw,696151,1730,21936,675,2020-01-05 22:00:18
506761,VWIJfhfLKLE,2947211,5504,91070,3824,2019-07-21 07:00:43
89034,wmnkAOO6Qo4,4405156,10931,203957,2055,2019-04-24 16:00:19
494320,IC_qdaKrLAU,121177,292,1043,71,2019-07-18 16:30:24
563184,9G9mg3Z0bV8,2184864,2370,49470,975,2019-08-02 03:30:58
397913,8OASROq0_SU,2502637,7935,49727,9331,2019-06-28 07:30:48
218279,w2C6RhQBYlg,7814122,6254,246833,4906,2019-05-20 12:00:33
933336,1bE6rjf_9MY,454634,832,4849,151,2019-12-07 14:00:35
123698,0sBd2Ee5trs,622592,4187,31355,708,2019-04-28 07:15:30
1535525,WqzTRK5GPWQ,2009194,18329,173018,1088,2020-04-13 19:00:17
516479,76EQdkRIE-Q,1180876,2685,25860,3264,2019-07-23 08:30:42
1233152,6AgbTGUp_hU,1058746,2772,39538,8352,2020-02-09 13:30:27
507265,EgUcsquvw-M,782870,1541,27200,1293,2019-07-21 09:30:48
685252,lScbkN-9h7o,1624475,4236,65838,1030,2019-09-11 14:00:26
569880,tPd5SBv35H8,1226120,2231,35568,567,2019-08-03 13:30:29
1453719,9PwTgpTlJBg,2519515,10852,42379,1179,2020-03-27 11:30:50
25509,-Qj_zt8UOv0,856886,1887,8265,266,2019-04-17 21:15:48
929419,18DucDkeyhc,130984,416,3418,36,2019-12-06 18:30:21
1267902,S_kJU905k2o,495885,2673,30447,497,2020-02-16 23:00:43
517340,s60jDCxiigY,538130,2391,16410,485,2019-07-23 13:00:30
317108,IONaTtzNl2E,1766612,3215,21517,6293,2019-06-10 12:00:47
748423,ZywVlyogLYM,2850010,64501,552279,7298,2019-09-25 00:30:03
1137960,j2IF8EPOCXU,508749,1277,18277,678,2020-01-20 08:00:37
1182707,PFlvxnou9UQ,1033980,3702,39379,3409,2020-01-29 22:00:18
1106063,hes2qpG_T50,316740,857,5788,679,2020-01-13 03:00:26
443426,vRFsnPjFQJ8,1661116,5192,96875,923,2019-07-07 23:30:05
889437,Cp7qMYywv_U,359556,1734,17089,198,2019-11-28 07:00:27
422829,RrGmI3lS9nk,2253483,19572,222667,1753,2019-07-03 16:30:05
495117,0ZG4VP08JnA,335288,3988,17458,3337,2019-07-18 20:30:22
1451481,CWuG37M3OWA,1298371,15009,82070,2738,2020-03-27 00:30:28
786852,aSzwRGdPyyE,1511047,5226,63913,4435,2019-10-30 15:30:27
95389,6QpwOKFkzmA,1094707,21526,234683,334,2019-04-25 08:15:13
754220,lousIaqwIcA,1463174,3185,46844,825,2019-09-26 05:31:14
1481801,PM14C3dhbik,495653,2520,45150,388,2020-04-02 11:30:21
699282,KsDZix4ZSlU,16889746,43573,1028975,35320,2019-09-14 13:00:19
891605,DIfokZSC6tM,1270460,10879,33451,829,2019-11-28 18:00:22
