collision_index,date,day_of_week,time,collision_severity,number_of_vehicles,number_of_casualties,speed_limit,light_conditions,weather_conditions,road_surface_conditions,urban_or_rural_area,road_type,longitude,latitude
2021041120492,28/10/2021,5,06:50,3,2,1,50,1,1,1,1,6,-2.94926,53.847811
2021041109846,14/11/2021,1,19:16,3,2,1,50,6,7,2,2,6,-2.39636,53.846167
2021332100039,19/01/2021,3,14:40,3,2,1,40,1,2,2,2,3,-1.192791,52.450275
2021332100088,21/02/2021,1,20:34,2,2,3,50,6,8,1,2,3,-1.320457,52.702348
2021332100121,10/03/2021,4,18:28,1,5,5,70,6,2,2,2,3,-1.175564,52.52581
2021332100438,12/06/2021,7,21:10,3,2,1,30,1,1,1,1,6,-1.136778,52.579564
2021332100427,16/06/2021,4,08:25,2,2,1,30,1,1,1,1,6,-1.481619,52.739839
2021320084729,11/02/2021,5,10:50,3,2,3,60,1,8,3,2,3,-0.144612,52.950369
2021320265270,14/05/2021,6,11:55,3,1,2,30,1,1,1,2,6,0.199802,53.309558
2021320417315,25/07/2021,1,22:12,2,1,1,60,4,1,1,2,6,-0.053743,52.926979
2021320582754,07/10/2021,5,10:25,3,2,1,60,1,1,1,2,6,-0.038703,53.268614
2021320719623,10/12/2021,6,21:00,3,2,1,30,4,1,1,1,6,0.256982,53.342035
2021361044708,16/04/2021,6,19:02,3,2,2,40,1,1,1,2,6,0.50372,52.903455
2021361095443,27/09/2021,2,17:10,2,1,1,30,1,1,1,1,6,1.286699,52.628961
2021361121309,30/11/2021,3,11:00,3,1,1,30,1,9,-1,2,6,1.481836,52.533628
2021361127388,30/12/2021,5,22:15,3,1,1,60,6,2,5,2,6,1.26453,52.821237
202131B023621,07/03/2021,1,16:35,3,2,1,30,1,9,-1,1,6,-0.814885,53.074143
202131D124621,23/06/2021,4,08:41,3,4,1,40,1,1,1,2,6,-1.03671,52.9423
202131B111121,21/08/2021,7,19:07,3,2,1,30,1,1,1,1,6,-1.115151,53.302615
202131B139821,02/09/2021,5,21:17,3,1,1,50,4,1,1,2,1,-1.061806,53.120049
2021430167500,20/04/2021,3,17:20,3,2,1,50,1,1,1,1,3,-1.216188,51.724029
2021430245977,06/06/2021,1,10:31,3,3,2,30,1,1,1,2,6,-0.980546,51.617766
2021430337903,29/07/2021,5,10:16,3,1,1,20,1,1,1,1,6,-1.257544,51.751856
2021211072756,24/02/2021,4,07:16,3,2,1,40,1,1,1,2,6,-2.081409,52.64948
2021211096630,09/10/2021,7,10:20,3,2,1,60,1,1,1,2,6,-2.329576,52.811014
2021371021637,10/02/2021,4,15:00,3,1,1,60,1,3,3,2,6,0.648232,52.298539
2021371037282,24/03/2021,4,17:20,3,2,2,30,1,1,1,2,6,0.892524,52.228594
2021371040042,25/04/2021,1,15:39,3,3,1,30,1,1,1,1,6,0.717089,52.245904
2021371075565,04/08/2021,4,16:45,3,2,2,30,1,1,1,1,6,1.744226,52.471362
2021371143573,24/11/2021,4,09:02,3,1,1,30,1,1,4,1,6,1.192233,52.067802
2021451011466,03/01/2021,1,18:33,3,2,1,30,4,1,2,1,6,-0.576668,51.24477
2021451014555,14/01/2021,5,17:53,3,3,1,30,4,2,2,1,6,-0.414035,51.380546
2021451035325,13/04/2021,3,12:30,3,2,1,30,1,1,1,1,1,-0.187883,51.168946
2021451052112,31/05/2021,2,13:45,3,2,1,40,1,1,1,1,6,-0.357729,51.374599
2021451064859,10/07/2021,7,13:55,3,1,1,30,1,1,1,1,6,-0.543123,51.195897
2021451074507,06/08/2021,6,01:09,2,2,3,40,6,8,2,2,6,-0.260926,51.263887
2021451083908,04/09/2021,7,20:08,2,2,2,30,4,1,1,1,1,-0.513286,51.435604
2021451095269,05/10/2021,3,14:00,3,1,1,30,1,1,1,1,6,-0.203826,51.240921
2021451098071,13/10/2021,4,07:50,3,2,1,30,1,1,1,2,9,-0.464864,51.218691
2021451099521,17/10/2021,1,21:33,3,2,4,20,4,1,1,1,6,-0.510573,51.435848
2021451107269,08/11/2021,2,03:19,3,2,1,30,4,1,2,2,6,-0.43045,51.387143
2021451108039,10/11/2021,4,02:21,3,2,2,70,4,1,1,2,3,-0.539928,51.423493
2021451120342,12/12/2021,1,12:48,3,2,1,30,1,1,1,1,6,-0.725403,51.245712
2021231018591,24/01/2021,1,18:15,3,3,1,50,6,3,4,2,6,-1.743313,52.557499
2021231077909,04/08/2021,4,16:04,2,2,1,30,1,1,1,2,6,-1.757542,52.119874
2021231091007,19/09/2021,1,10:55,3,2,3,60,1,1,2,2,6,-1.597904,52.181834
2021231117005,26/11/2021,6,07:49,3,3,2,50,1,2,2,2,6,-1.624276,52.261441
2021231116113,29/11/2021,2,16:15,3,2,1,30,4,1,1,2,6,-1.890471,52.261241
2021471016295,22/01/2021,6,12:10,3,1,2,30,1,1,1,1,6,-0.211937,51.11579
2021471019132,03/02/2021,4,16:44,3,2,1,30,4,8,2,2,6,-0.737605,50.989428
2021471021432,13/02/2021,7,11:14,3,2,2,30,1,1,1,1,6,-0.781447,50.739167
2021471037195,20/04/2021,3,07:25,3,2,1,30,1,1,1,1,3,-0.367037,50.828921
2021471046241,17/05/2021,2,16:09,3,2,2,40,1,1,1,2,6,-0.633945,50.801897
2021471051858,02/06/2021,4,13:15,3,2,2,30,1,1,1,1,6,-0.517391,50.819766
2021471056992,17/06/2021,5,18:21,3,1,1,70,1,2,2,1,3,-0.141924,51.126191
2021471060931,29/06/2021,3,13:25,3,2,1,30,1,1,1,1,6,-0.226027,50.842862
2021471069602,17/07/2021,7,09:00,3,2,1,30,1,9,1,1,6,-0.366614,50.810118
2021471091366,22/09/2021,4,22:40,3,2,1,30,4,1,1,1,6,-0.335828,50.838013
2021471097154,09/10/2021,7,19:20,3,2,1,30,4,8,1,1,6,-0.130036,50.955374
2021471106643,06/11/2021,7,00:05,2,1,1,30,6,1,1,2,6,-0.536786,51.064982
2021471119912,11/12/2021,7,01:18,3,1,3,70,5,1,1,2,3,-0.19279,51.088005
2021471120697,13/12/2021,2,16:39,3,1,1,50,4,1,1,1,3,-0.174454,51.165248
2021221051676,30/05/2021,1,04:04,1,1,2,30,1,1,1,1,6,-2.288528,52.344655
2021221050758,30/05/2021,1,10:52,3,3,1,50,1,1,1,2,6,-1.816578,52.094483
2021221062562,04/07/2021,1,05:14,3,3,1,30,1,1,1,2,6,-1.883309,52.400393
2021221072696,26/07/2021,2,21:15,3,2,1,30,4,1,1,1,1,-2.24128,52.372424
2021991057974,13/06/2021,1,17:20,3,1,1,60,1,5,5,2,6,-3.895281,54.974042
2021991018029,29/01/2021,6,16:05,2,2,1,30,1,1,2,1,6,-3.718887,55.981729
2021991090089,19/09/2021,1,14:02,3,2,1,60,1,1,1,2,6,-3.253957,55.837529
2021991047536,21/05/2021,6,07:20,2,1,1,60,1,2,2,2,6,-3.150803,57.475913
2021991121057,10/12/2021,6,13:30,3,2,2,60,1,1,1,2,6,-3.296137,57.619072
2021991126715,28/12/2021,3,11:26,2,3,4,60,1,1,2,2,6,-3.218006,55.776491
2021991040967,30/04/2021,6,14:38,3,2,1,30,1,1,1,1,6,-4.199124,55.752197
2021991047769,11/05/2021,3,14:20,1,2,1,60,1,1,1,2,6,-2.633145,57.614996
2021991030085,18/03/2021,5,14:45,3,2,1,30,1,1,1,1,6,-3.079949,55.94642
2021991069028,21/07/2021,4,19:45,2,2,1,40,1,1,1,1,6,-3.303929,55.941224
2021991069589,22/07/2021,5,17:05,3,2,1,40,1,9,1,2,6,-3.374603,55.970243
2021991162372,06/10/2021,4,16:30,3,2,1,60,4,1,1,1,6,-3.314214,55.918714
2021991098402,13/10/2021,4,15:45,3,2,1,20,1,1,1,1,6,-3.206695,55.949323
2021991115947,25/11/2021,5,17:00,3,2,1,20,4,1,2,1,6,-3.289621,55.91537
2021991129977,17/12/2021,6,09:05,3,2,1,20,1,9,1,1,6,-3.191165,55.946832
2021991043281,09/05/2021,1,09:53,3,2,1,60,1,2,2,2,6,-3.675371,55.940965
2021991016867,24/01/2021,1,17:00,3,1,1,30,4,1,2,1,6,-4.31738,55.937548
2021991093638,30/09/2021,5,16:45,3,1,1,30,1,1,1,1,6,-4.221037,55.904849
2021991045994,06/04/2021,3,07:00,3,2,1,60,1,1,1,2,6,-3.003353,56.242152
2021991099497,17/10/2021,1,16:30,2,1,1,30,1,2,2,2,6,-3.151692,56.217076
202160Z104654,20/07/2021,3,10:29,3,2,1,30,1,1,1,2,6,-4.191358,53.224338
202160Z033634,11/03/2021,5,20:50,3,2,1,60,6,1,2,2,6,-4.287435,53.048809
202160Z149997,12/10/2021,3,13:28,2,2,1,40,1,1,1,2,6,-2.965942,53.172362
202163B070821,07/09/2021,3,18:10,3,2,1,60,1,1,1,2,6,-4.072915,52.133716
202163B076621,09/09/2021,5,10:00,2,1,1,60,1,1,2,2,6,-3.921355,52.411895
202163C099521,30/11/2021,3,11:37,3,1,1,60,1,1,2,2,6,-4.994589,51.946269
202163A065221,25/08/2021,4,00:10,3,2,1,30,4,1,1,2,6,-4.157749,52.074931
2021622100364,18/05/2021,3,06:35,3,2,1,30,1,1,1,1,6,-3.96311,51.64765
2021622100248,08/04/2021,5,10:24,3,2,1,20,1,1,1,2,1,-3.133414,51.493796
2021622100707,29/08/2021,1,20:52,3,2,1,30,4,1,1,1,6,-3.136469,51.52798
2021622100844,31/10/2021,1,15:06,3,2,1,40,1,1,1,1,3,-3.130176,51.529389
2021610036021,28/08/2021,7,01:49,2,1,1,60,6,1,1,2,6,-3.216863,51.672078
2021610060421,13/10/2021,4,17:11,3,2,1,60,1,1,1,2,6,-3.126412,51.790015
2021610033121,28/08/2021,7,16:24,2,2,3,30,1,1,1,2,6,-2.83222,51.582091
2021610056721,06/12/2021,2,08:45,3,2,1,40,1,2,2,2,6,-2.704711,51.624152
202163D019021,17/04/2021,7,13:06,3,3,2,60,1,1,1,2,6,-3.436074,52.677878
202163D026621,05/05/2021,4,03:50,3,1,1,60,6,2,2,2,6,-3.495871,52.258722
2021622200009,31/12/2021,6,15:31,3,2,2,40,4,2,2,1,6,-3.366929,51.767018
2021170M10161,16/02/2021,3,14:11,2,2,1,30,1,1,1,1,6,-1.261566,54.535004
2021170M10551,10/05/2021,2,19:14,3,2,2,30,1,1,1,1,6,-1.225737,54.572059
2021170L20661,23/04/2021,6,12:40,2,3,1,30,1,1,1,2,6,-1.162824,54.571407
2021170L30811,26/07/2021,2,13:30,2,1,1,30,1,1,1,1,6,-1.071482,54.620529
2021170L11391,10/12/2021,6,07:15,2,1,1,60,6,1,2,2,6,-0.971876,54.556958
2021170S30101,22/01/2021,6,10:50,3,2,1,30,1,1,1,1,6,-1.3017,54.518768
2021170S11261,07/08/2021,7,09:59,3,4,1,70,1,1,1,2,3,-1.295612,54.582578
2021170S32021,14/12/2021,3,08:22,3,3,1,30,1,1,1,1,6,-1.305214,54.548303
2021111028062,01/03/2021,2,19:58,2,2,2,30,4,1,2,1,6,-1.544151,54.523187
2021041092276,26/09/2021,1,12:33,2,2,1,30,1,1,1,1,6,-2.484478,53.716767
2021041026205,07/03/2021,1,13:15,2,2,1,30,1,1,1,1,6,-3.038126,53.848639
2021041081336,21/08/2021,7,15:37,3,2,1,30,1,2,2,1,6,-3.047372,53.796327
2021041080908,25/08/2021,4,20:39,3,1,1,30,4,1,1,1,6,-3.027779,53.799131
2021161081905,28/08/2021,7,21:33,3,2,2,30,1,1,1,1,3,-0.287292,53.766829
2021161092152,01/09/2021,4,20:45,2,2,1,30,4,1,1,1,6,-0.358428,53.751069
2021161092739,28/09/2021,3,16:35,3,2,2,30,1,2,2,1,6,-0.327842,53.752471
2021161109053,09/11/2021,3,15:10,3,2,2,30,1,1,1,1,6,-0.368065,53.736826
2021161035503,29/03/2021,2,14:30,3,2,1,30,1,1,1,1,3,-0.424433,53.733606
2021161091957,26/09/2021,1,16:49,2,1,1,60,1,1,1,2,6,-0.335901,53.900397
2021302100037,11/01/2021,2,21:16,2,2,2,30,6,2,2,1,6,-1.413074,52.911805
2021302100204,21/02/2021,1,22:36,3,3,3,30,4,1,1,1,6,-1.483211,52.887302
2021302101960,04/12/2021,7,20:19,2,1,1,40,4,2,2,1,6,-1.478863,52.917748
2021302102008,08/12/2021,4,15:48,3,3,1,70,4,2,2,2,3,-1.479346,52.950625
2021332100282,07/05/2021,6,13:30,2,2,1,30,1,1,1,1,2,-1.122037,52.648904
2021332100498,06/07/2021,3,04:10,3,2,1,30,4,8,2,1,6,-1.122718,52.625939
2021332100672,03/09/2021,6,22:03,3,4,1,30,4,1,1,1,6,-1.104926,52.654394
2021332100850,20/10/2021,4,15:57,3,1,1,30,1,1,1,1,6,-1.120375,52.643317
202131C084321,12/02/2021,6,16:30,2,2,1,30,1,1,1,1,6,-1.136344,52.953286
202131C194821,02/11/2021,3,08:49,3,2,1,20,1,1,1,1,6,-1.124811,52.950883
202131C192821,14/12/2021,3,09:10,3,2,1,30,1,2,2,1,6,-1.145719,52.982084
2021211074863,06/08/2021,6,18:30,3,4,2,50,1,1,1,1,3,-2.18337,53.007848
2021522103869,22/05/2021,7,07:17,3,2,1,70,1,1,1,2,9,-2.482577,51.413109
2021522100659,01/02/2021,2,14:20,3,5,1,20,1,1,1,1,6,-2.57875,51.496512
2021522101643,30/03/2021,3,07:45,3,1,1,30,1,1,1,1,6,-2.519101,51.481596
2021522102247,16/04/2021,6,21:31,3,2,1,30,4,1,1,1,6,-2.642125,51.486561
2021522102323,07/05/2021,6,16:40,3,2,1,30,1,1,1,1,6,-2.550382,51.451934
2021522102499,13/05/2021,5,16:00,3,2,1,20,1,1,1,1,6,-2.593769,51.458331
2021522104517,23/06/2021,4,16:50,3,2,1,20,1,1,1,1,6,-2.583969,51.460817
2021522201278,23/11/2021,3,17:31,3,2,1,30,4,1,1,1,6,-2.601189,51.434708
2021522101552,20/01/2021,4,04:10,3,1,1,60,6,5,2,2,6,-2.397888,51.509548
2021522101900,14/04/2021,4,16:30,3,2,1,40,1,1,1,1,1,-2.566682,51.543202
2021522103543,16/07/2021,6,15:00,2,2,1,30,1,1,1,1,6,-2.56014,51.532965
2021501105105,26/09/2021,1,13:22,3,2,1,30,1,1,1,1,1,-4.151494,50.369746
2021501147005,19/11/2021,6,07:05,3,1,1,70,7,1,1,2,3,-3.5824,50.472851
2021546873921,16/07/2021,6,11:12,2,2,1,40,1,1,1,2,6,-1.722787,51.513037
202154B507421,25/11/2021,5,07:50,3,2,1,30,1,1,1,1,1,-1.74972,51.586414
202154B837921,05/12/2021,1,05:31,1,2,1,70,6,1,1,2,3,-1.784707,51.537974
2021351028780,14/03/2021,1,02:56,1,1,1,70,6,1,1,2,3,-0.480107,52.636242
2021351092618,18/09/2021,7,18:04,3,1,1,30,1,1,1,1,6,-0.248387,52.593592
2021351118323,06/11/2021,7,19:40,3,2,1,30,1,1,1,1,6,-0.236444,52.581807
2021351112745,17/11/2021,4,17:00,3,2,1,60,4,1,1,1,1,-0.266344,52.551957
2021421048573,24/05/2021,2,22:40,2,3,4,30,4,1,1,1,6,0.740168,51.533717
2021461061121,25/06/2021,6,08:30,3,2,1,20,1,1,1,1,6,0.594153,51.362217
2021461076495,22/07/2021,5,17:05,3,2,1,30,1,1,1,1,6,0.47297,51.387439
2021461083101,24/08/2021,3,18:15,3,2,1,30,1,1,1,1,6,0.504696,51.390119
2021461088621,04/09/2021,7,11:14,3,1,1,70,1,1,1,2,3,0.477957,51.411364
2021430303093,07/07/2021,4,18:00,3,2,1,30,1,1,1,1,6,-0.624449,51.483695
2021430151792,11/04/2021,1,14:30,3,2,1,60,1,1,1,1,6,-0.699238,52.038808
2021430186657,02/05/2021,1,02:00,2,1,1,60,7,1,1,1,6,-0.785199,52.017328
2021430245905,06/06/2021,1,08:58,3,2,1,30,1,1,1,2,6,-0.673848,52.039011
2021471029494,19/03/2021,6,10:00,2,1,2,20,1,1,1,1,9,-0.144178,50.823261
2021471036911,13/04/2021,3,23:13,3,2,1,70,6,1,1,2,3,-0.191131,50.85525
2021471050640,31/05/2021,2,12:50,3,1,1,30,1,1,1,1,6,-0.133392,50.819581
2021471053051,07/06/2021,2,08:10,2,2,1,20,1,1,1,1,6,-0.153117,50.82342
2021440383881,23/09/2021,5,17:35,3,2,1,30,1,1,1,1,3,-1.080581,50.799958
2021440492432,08/12/2021,4,16:39,3,1,1,20,4,1,1,1,2,-1.087086,50.802581
2021440359049,07/09/2021,3,18:37,3,2,1,30,1,1,1,1,6,-1.406192,50.90518
2021111055573,07/05/2021,6,10:40,3,2,1,30,1,1,1,1,6,-1.732049,54.855937
2021111124624,19/12/2021,1,21:48,3,2,1,30,4,1,2,2,6,-1.821123,54.903404
2021070278826,01/05/2021,7,16:45,3,2,1,60,1,1,1,2,6,-2.386263,53.117909
2021221091514,22/09/2021,4,22:09,3,3,1,60,6,1,1,2,6,-2.821124,52.419839
2021501015832,10/01/2021,1,19:25,3,2,1,20,4,1,1,2,6,-4.451186,50.451513
2021501042755,19/04/2021,2,14:58,1,2,3,50,1,1,1,2,6,-4.302169,50.418516
2021501065522,03/06/2021,5,17:29,2,2,3,60,1,1,1,2,6,-4.472222,50.819414
2021501084411,01/08/2021,1,08:04,2,1,1,70,1,2,2,2,3,-4.560604,50.566638
2021501134980,29/11/2021,2,10:35,3,2,1,30,1,1,1,1,6,-5.293787,50.213884
2021545681121,14/06/2021,2,08:54,3,1,1,30,1,1,1,1,1,-2.123695,51.462845
2021547664421,06/08/2021,6,16:11,3,1,2,60,1,1,2,2,6,-2.120897,50.981138
202154C181721,14/12/2021,3,16:35,3,1,1,30,4,1,2,2,6,-2.128262,51.269517
2021401083606,14/08/2021,7,15:25,3,2,1,30,1,1,1,2,1,-0.476185,52.108112
2021401067877,04/06/2021,6,16:56,2,2,2,50,1,1,1,2,6,-0.684123,51.929198
2021401057240,17/06/2021,5,16:30,3,2,1,50,1,1,1,2,3,-0.287739,52.118329
2021101039527,25/04/2021,1,09:30,2,2,1,50,1,1,1,2,1,-1.619591,55.089035
2021101081829,24/08/2021,3,12:00,2,1,1,30,1,1,1,2,6,-1.509026,55.191457
2021552100894,15/07/2021,5,16:34,3,1,1,30,1,1,1,1,6,-1.965948,50.810571
2021552100698,19/07/2021,2,18:45,3,2,1,40,1,1,1,1,6,-1.881545,50.781263
2021430037460,28/01/2021,5,08:22,2,2,2,60,1,8,2,2,6,-0.773449,51.849831
2021430076916,23/02/2021,3,15:33,3,3,2,60,1,1,1,2,6,-0.830609,51.862695
2021430490844,31/10/2021,1,01:33,3,1,1,30,4,1,1,1,6,-0.795219,51.798436
202134NNC2741,06/07/2021,3,16:30,3,2,2,30,1,1,1,1,6,-0.743264,52.403807
202134NNC0531,26/08/2021,5,17:50,3,2,1,30,1,1,1,2,6,-0.602482,52.335416
202134NNC3451,11/09/2021,7,15:02,3,2,1,30,1,1,1,2,6,-0.545045,52.341845
202134WNC6541,03/11/2021,4,16:55,3,2,5,30,4,1,1,1,6,-0.879781,52.236911
2021122100695,15/07/2021,5,20:19,2,2,2,60,1,1,1,2,6,-1.555333,54.012212
2021122100817,31/07/2021,7,14:21,3,2,3,60,1,2,2,2,6,-0.956073,54.037267
2021122101267,11/09/2021,7,14:30,2,2,1,60,1,1,1,2,6,-2.356743,54.210271
2021122101388,29/09/2021,4,16:15,3,2,1,30,1,1,1,1,6,-1.544968,53.995735
2021122101244,28/10/2021,5,15:12,3,1,1,60,1,1,1,2,6,-0.352381,54.235318
2021520102190,19/04/2021,2,02:45,2,1,1,60,6,1,1,2,6,-2.803303,50.889473
2021520104085,19/06/2021,7,09:29,3,2,1,30,1,1,1,1,3,-2.998776,51.127329
2021520200983,20/10/2021,4,11:51,3,2,1,30,1,1,2,1,6,-2.663782,50.933019
2021520201101,04/11/2021,5,08:49,3,2,1,60,1,1,1,2,6,-2.442263,51.053533
2021061103578,28/10/2021,5,15:10,2,2,3,30,1,2,2,1,6,-2.431315,53.592942
2021061137858,12/12/2021,1,16:30,2,1,1,30,4,2,2,1,6,-2.41828,53.568881
202106N079694,01/02/2021,2,06:21,2,2,1,30,4,8,4,1,6,-2.341114,53.631775
2021061026962,24/02/2021,4,20:23,3,1,1,30,4,2,2,1,6,-2.196479,53.457546
2021061070993,25/06/2021,6,07:45,3,3,1,30,1,1,1,1,6,-2.237647,53.497155
2021061075167,08/08/2021,1,22:47,3,2,2,30,4,9,2,1,6,-2.171055,53.46074
2021061105999,01/11/2021,2,18:00,3,2,1,30,4,2,2,1,6,-2.215736,53.510293
2021061062717,14/06/2021,2,15:45,3,2,1,30,1,1,1,1,6,-2.17319,53.60394
2021061034555,27/03/2021,7,17:55,3,2,1,30,4,1,1,1,6,-2.161595,53.376936
2021061046526,18/05/2021,3,07:52,1,1,1,70,1,1,1,1,3,-2.300236,53.430698
2021061088163,15/09/2021,4,10:30,3,2,1,20,1,1,1,1,6,-2.327505,53.44801
2021061072270,31/07/2021,7,11:55,2,1,1,30,1,1,1,1,6,-2.683073,53.5427
2021061138788,12/12/2021,1,16:27,3,2,1,30,4,1,2,1,6,-2.650426,53.540311
2021052100850,14/05/2021,6,11:28,3,2,1,30,1,1,1,1,6,-2.961865,53.403084
2021052100930,18/05/2021,3,17:00,3,2,1,30,1,1,1,1,3,-2.909763,53.440517
2021052102439,06/10/2021,4,08:00,3,1,1,30,1,1,1,1,6,-2.948585,53.378803
2021052102387,18/10/2021,2,19:34,3,2,1,20,4,1,1,1,6,-2.921687,53.466286
2021052102759,03/12/2021,6,08:10,3,1,1,30,1,1,1,1,3,-2.908123,53.385445
2021052102713,06/12/2021,2,00:35,3,3,1,30,4,1,2,1,6,-2.947206,53.429089
2021052101213,19/05/2021,4,16:00,3,1,1,30,1,1,1,1,6,-2.985635,53.441649
2021052101916,09/09/2021,5,07:30,3,2,1,60,1,1,1,2,3,-3.048337,53.543067
2021052102160,04/10/2021,2,16:00,2,2,1,30,1,1,1,1,6,-3.010037,53.37615
2021141068397,23/06/2021,4,20:04,2,2,1,30,1,1,1,1,6,-1.478938,53.536609
2021141081356,26/08/2021,5,18:04,3,2,1,20,1,1,1,1,6,-1.095225,53.542989
2021141087175,05/09/2021,1,19:00,2,2,1,30,1,1,1,1,6,-1.182884,53.480375
2021141112493,21/11/2021,1,22:10,3,1,1,30,4,1,1,1,6,-1.273053,53.493667
2021141031411,29/03/2021,2,05:17,1,1,1,30,4,4,1,1,6,-1.329777,53.437945
2021141047374,19/05/2021,4,19:00,3,2,1,30,1,1,1,1,6,-1.328843,53.467656
2021141013558,12/01/2021,3,05:27,3,1,1,30,4,1,1,1,6,-1.474105,53.4125
2021141060317,27/06/2021,1,14:35,3,2,1,30,5,1,1,1,6,-1.431633,53.354967
2021141090235,21/09/2021,3,15:52,2,1,1,30,1,1,1,1,6,-1.427037,53.372824
2021101031990,30/03/2021,3,23:47,3,2,1,30,4,1,1,1,6,-1.546774,54.988717
2021101032394,31/03/2021,4,12:30,3,2,1,30,1,1,-1,1,6,-1.68744,55.007167
2021101048948,20/05/2021,5,15:44,3,2,1,30,1,1,1,1,6,-1.660569,54.971087
2021101061109,24/06/2021,5,16:00,2,1,1,30,1,1,1,1,6,-1.58288,54.973138
2021101070274,23/07/2021,6,17:35,3,2,1,20,1,1,1,1,6,-1.664092,55.013396
2021101095580,06/10/2021,4,13:15,3,1,1,20,1,8,1,1,6,-1.613897,54.973995
2021101096718,07/10/2021,5,11:34,2,2,1,30,1,8,2,1,6,-1.602757,54.982127
2021101025637,05/02/2021,6,18:03,3,2,2,30,4,5,2,1,6,-1.505896,55.004895
2021101033045,05/04/2021,2,14:30,3,1,1,30,1,1,1,1,6,-1.398749,54.981166
2021101101977,20/10/2021,4,20:00,3,2,1,60,4,1,1,1,6,-1.399118,54.953292
2021201074204,02/04/2021,6,19:20,3,2,1,30,7,1,1,1,6,-1.809787,52.483762
2021201077363,19/04/2021,2,18:30,3,2,2,20,1,1,1,1,3,-1.954243,52.455111
2021201079070,28/04/2021,4,14:50,3,3,4,40,1,1,1,1,3,-1.818353,52.516733
2021201052119,21/05/2021,6,17:15,2,1,1,30,1,2,2,1,6,-1.938536,52.512226
2021201080735,09/07/2021,6,16:10,3,2,2,30,1,1,1,1,3,-1.842525,52.428989
2021201100612,23/08/2021,2,10:18,3,2,2,30,1,1,1,1,6,-1.87895,52.51174
2021201115818,03/10/2021,1,19:45,3,1,1,30,4,1,1,1,6,-1.843263,52.478345
2021201136651,04/10/2021,2,15:44,3,1,1,30,1,1,1,1,6,-1.946526,52.484604
2021201142030,31/10/2021,1,07:00,3,2,2,30,4,2,2,1,6,-1.899155,52.490533
2021201110255,15/11/2021,2,17:35,3,2,1,70,4,1,1,2,3,-1.914635,52.543164
2021201146355,15/12/2021,4,07:49,3,1,2,30,1,1,1,1,6,-1.884198,52.516438
2021201049720,08/02/2021,2,20:33,3,2,2,30,4,3,3,1,6,-1.556187,52.411533
2021201047086,27/03/2021,7,12:00,3,2,1,30,1,1,1,1,1,-1.497207,52.410138
2021201081063,11/05/2021,3,17:10,3,2,1,30,1,1,1,1,6,-1.578045,52.416485
2021201104572,10/07/2021,7,22:15,2,2,1,40,4,1,1,1,3,-1.559102,52.408208
2021201032970,21/01/2021,5,02:37,3,1,1,40,4,2,2,1,3,-2.02505,52.496966
2021201191201,21/08/2021,7,18:16,2,2,1,30,1,2,2,1,6,-2.04509,52.532479
2021201060249,17/02/2021,4,12:12,3,2,3,30,1,1,2,1,3,-1.783529,52.414944
2021201060614,15/02/2021,2,12:45,3,3,2,30,1,1,1,1,6,-2.011103,52.620669
2021201147449,04/10/2021,2,21:53,3,2,1,30,4,2,2,1,6,-1.975009,52.582469
2021201141592,27/10/2021,4,12:24,3,2,1,30,1,1,1,1,6,-2.0453,52.593673
2021201116530,21/11/2021,1,19:24,1,2,3,30,1,1,1,1,6,-1.965411,52.570663
2021201028947,15/02/2021,2,17:05,3,2,1,30,1,1,1,1,3,-2.12608,52.57879
2021131033869,07/04/2021,4,18:30,2,1,1,20,1,1,1,1,6,-1.710121,53.770768
2021131066927,14/07/2021,4,00:30,2,1,1,30,7,1,1,1,6,-1.754735,53.777051
2021131098768,10/10/2021,1,10:49,3,2,1,30,1,1,1,1,6,-1.730359,53.792377
2021131101614,22/10/2021,6,15:42,2,2,1,20,1,1,1,1,6,-1.813119,53.792157
2021131037814,19/04/2021,2,08:25,3,2,1,70,1,1,1,2,3,-2.001473,53.632557
2021131100133,19/10/2021,3,09:00,2,3,2,40,1,2,2,1,3,-1.853962,53.727976
2021131061840,01/07/2021,5,12:00,2,3,1,30,1,1,1,1,6,-1.794703,53.655409
2021131053134,07/06/2021,2,11:51,2,2,1,30,1,1,1,1,9,-1.596973,53.797128
2021131081637,27/08/2021,6,13:14,3,1,1,20,1,1,1,1,6,-1.477857,53.814438
2021131092409,27/09/2021,2,16:15,3,2,1,30,1,1,1,1,6,-1.610753,53.784518
2021131043383,09/05/2021,1,15:17,3,2,1,30,1,1,1,2,6,-1.260949,53.617651
2021131105235,02/11/2021,3,12:11,2,3,3,50,1,1,1,2,6,-1.272632,53.609031
2021101041340,30/04/2021,6,08:40,3,1,1,30,1,1,1,1,6,-1.713355,54.957447
2021010313400,13/06/2021,1,19:32,3,3,1,50,1,1,1,1,3,0.095466,51.530386
2021010307139,13/05/2021,5,15:00,3,2,1,30,1,2,2,1,6,-0.214915,51.582804
2021010317173,02/07/2021,6,22:25,3,2,1,40,7,1,1,1,1,-0.231321,51.571039
2021010330020,08/09/2021,4,20:40,3,2,1,30,4,2,2,1,6,-0.207165,51.593765
2021010350406,16/12/2021,5,18:57,3,2,1,30,4,1,1,1,1,-0.259675,51.616819
2021010302828,21/04/2021,4,13:15,3,2,1,30,1,1,1,1,6,0.126362,51.438732
